,FRASE,OBJ/SUBJ
number , alguns detalhes interessantes que o design mainstream evita com unhas e dentes . , subjetiva
number , " uma estrela extra pelos efeitos e tomadas que os cineastas criaram , caso contrário , um filme muito morno para o nível bom . " , subjetiva
number , " o final saiu muito mal das mãos de rodriguez , e a partir do discurso para jessica alba , ele parou de se equilibrar na fronteira entre filme bom de ação e paródia . " , subjetiva
number , " mas fora isso , eu simplesmente não gostei muito , o filme parecia muito longo e eu estava entediado às vezes . " , subjetiva
number , " o filme também é tocado pela sujeira ao seu redor , os exteriores cobertos de insetos , mofo e interiores cobertos , onde há forrozeiros e muitos valentões sem nome com fivelas apropriadas o guardam . " , subjetiva
number , " um grande respirador , eu estava sempre rindo de alguma coisa . " , subjetiva
number , " agora que penso nisso , robert evans me deu a maior alegria desaparecendo após number minutos e aparecendo apenas nos number finais , então não fui forçado a assistir o filme inteiro com sua atuação muito ruim e seu ' estou em eles foderam uma cara de ouriço ' . " , subjetiva
number , " por exemplo , eu gostei de andy couture - ele realmente gostou do papel de um policial desonesto . " , subjetiva
number , " e nem vou escrever sobre isso , o grego aqui nem merece . " , subjetiva
number , " de és de as primeiras notas de money for nothing , eu estava comendo com um carretel . " , subjetiva
number , mas o chacal às vezes me deixava sonolento e entediado . , subjetiva
number , " s1 : number a segunda série melhorou muito , fiquei especialmente satisfeito com as novas adições : viena and steel ( que tem um traje realmente incrível ) . " , subjetiva
number , " limitadora en te não haverá muitos deles , porque esta edição é perfeita em todos os aspectos / até o fim / . " , subjetiva
number , " the hoffman é , em muitos aspectos , um western realista não convencional e muito original , baseado no romance homônimo de lendo swarthoust . " , subjetiva
number , talvez o final pudesse ter sido vinte minutos mais longo para que a história pudesse ser concluída com sucesso . , subjetiva
number , " personagem en sim excelentemente escritos e escalados , cujas histórias me interessavam , alternavam perfeitamente com os acontecimentos não menos interessantes da ilha misteriosa . " , subjetiva
number , karen rode e anna ariel dão um desempenho padrão . , subjetiva
number , é lindo que ricos e pobres estejam divididos e vivam separados e alguém queira destruí-lo . , subjetiva
number , " é uma boliviana honesta , mas simplesmente não se encaixava aqui , bastante chata às vezes . " , subjetiva
number , " de és de true detective , a melhor série em muito tempo . " , subjetiva
number , " apo és ar das ideias e do tema originais , não senti a sensação certa que uma imagem animada adequada deveria ter . " , subjetiva
number , gostei bastante do filme lida barrava interpretado por tangi pauhofová . , subjetiva
number , então o ano de number começou bem para mim . , subjetiva
number , " de és escreveu com eloquência as reações da hierarquia da igreja , que tenta criar a impressão de que adota uma abordagem responsável dos problemas , mas na realidade os varre para debaixo do tapete . " , subjetiva
number , " em geral , a câmera , que filma a maioria das cenas externas em um estilo documental curvo e disperso ou tenta playboys de ' ação ' à la fincher's ideou , é , junto com a música , a principal vantagem do filme . " , subjetiva
number , este filme apenas emprestou o nome marco polo para refazê-lo em sua própria imagem para suas próprias necessidades . , subjetiva
number , mas houve vários soluços semelhantes . , subjetiva
number , " excel en tem en te filmado , ainda melhor tocado e a trilha sonora também é ótima . " , subjetiva
number , " também me incomodou que apenas os insetos são animados , mas o ambiente é real . " , subjetiva
number , deve ficar claro para todos que isso não é nada como seven . , subjetiva
number , o trabalho de phillip karalho . dick é uma fonte quase inesgotável de idéias para cineastas e idéias verdadeiramente originais ( de vemos ao senhor . dick nossos grandes agradecimentos por isso ) . , subjetiva
number , " como li um conto de don a . stuart ( pseudônimo de um escritor americano mais conhecido , se não me engano ) , que tem exatamente o mesmo enredo , não fiquei tão cativado pelo filme , mas quando vi é uma segunda vez , eu tenho que dizer , não é o pior " , subjetiva
number , " a paixão pela jardinagem e shakespeare simplesmente não combinam , embora os ingleses os amassem com a mesma intensidade . " , subjetiva
number , novam en te um passeio muito divertido e jack está apenas se divertindo . , subjetiva
number , te en hot certeza que abc boyle adoraria . , subjetiva
number , " vou pendurar aqui . ' " , subjetiva
number , todo o esqueleto da narrativa é mal construído . , subjetiva
number , então finalmente consegui um longa-metragem de luca a . , subjetiva
number , a história como tal não era muito divertida . , subjetiva
number , talvez seja uma pena que não houvesse mais na polpa . , subjetiva
number , eu não podia acreditar em meus olhos o que aconteceu lá . , subjetiva
number , " arrastando drama social - se não tivesse nicholson e streep , eu quase me arrependeria das mais de number horas da minha vida . " , subjetiva
number , " algo como transformers , só que a coreografia é completamente sem ideia , nota benze , completamente inadequada para o primeiro tempo . " , subjetiva
number , " me és amor que você saiba como tudo vai acabar , o roteiro é bom , a tensão aumenta agradavelmente e o espectador simplesmente gosta . " , subjetiva
number , osso e pele do bebê e a imitação de sexo foi muito engraçado . , subjetiva
number , " é verdade , exceto nos últimos number minutos , quando simplesmente cortei . " , subjetiva
number , controlas não são apenas um ato excepcional do ponto de vista técnico . , subjetiva
number , ar és para . lança várias ideias interessantes durante a trama . , subjetiva
number , " e ela espanou não apenas denunciantes vendáveis , mas diretamente aqueles jornalistas vendáveis , aqueles que perseguem os escórias de nossa democleptocracia através do epíteto e do chamado espectro me / ar / dial sério . " , subjetiva
number , " em termos de gênero , o filme está na fronteira entre uma comédia romântica descontraída e um pequeno drama com elementos ' fi ' , é lindo e na verdade é bem sem confronto . " , subjetiva
number , " a cena no méxico é boa , mas você só precisa compará-la com a cena da gigante barragem russa por exemplo , para determinar o vencedor , os helicópteros também não são usados ​​corretam en te , lembre-se do salto de brosnan no helicóptero caindo , e assim poderia prossiga . " , subjetiva
number , " então não era divertido , de alguma forma não tinha nada a ver . " , subjetiva
number , eu tenho circulado o doutor por tanto tempo que decidi começar com o number terceiro doutor de matt smith . , subjetiva
number , " sim , dos number ou mais filmes de amityville que eu vi , não é o pior , e tem uma boa cena aqui e ali , mas é tão cansativo e chato que não é mais surpreendente , e o filme se baseia incrivelmente em sustos falsos , que são terrivelmente estúpidos . " , subjetiva
number , " o que , claro , não seria tão ruim por si só , eu só esperava algo mais depois da apresentação promissora e das quase duas horas de duração . " , subjetiva
number , " embora o drama não seja exatamente um gênero que eu procuraria , fiquei muito agradavelmente surpreso com este filme . " , subjetiva
number , " extração de roteiro de depósitos tchecos de ( e não apenas ) expressões diabólicas , que mereceriam melhor pontuação e ritmo das palavras à imagem , o que éden ok , com a experiência de seu avô , certamente conseguiria fazer melhor hoje . " , subjetiva
number , " uma produção televisiva muito agradável do conto de herrman , dominada pelas atuações de todos os envolvidos . " , subjetiva
number , " fiquei literalmente deslumbrado com a música de gabriel troiano , para dramas de amor trágicos , seu acompanhamento é simplesmente perfeito e de tirar o fôlego ( por exemplo - the english patient ) , ele sempre cria uma atmosfera tão interessante , e quando as composições às vezes são misturadas com trechos de poemas , definitivamente afeta minhas emoções . " , subjetiva
