,Unnamed: 0,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
1491,1491,0,gostei vídeo username username url interview dell inspiron number number series notebook computador,,,,,,,,,,,,,objetiva
1492,1492,-2,troco barril gasolina notebook dell i7 placa video top sedan zero nissan renault pau url,,,,,,,,,,,,,subjetiva
1493,1493,-1,galera comprem notebook username username porque futuro quiser atualizalo vai poder,,,,,,,,,,,,,subjetiva
1494,1494,-1,acho juninho famoso cara chat dell nunca viu notebook vida pediu várias fotos equipamento,,,,,,,,,,,,,subjetiva
1495,1495,0,notebook dell e6410 core i5 number 6ghz 8gb ram hd number 0gb excelente estado windows number office ar number link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1496,1496,0,what are the implicativos of the neuralgia crisis url … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1497,1497,-1,esquecido notebook kkk aí recebo email dell informando hoje começaram arrumar,,,,,,,,,,,,,subjetiva
1498,1498,1,ahuahuahuahua ainda prefiro pagar quase number mil reais notebook ultima geração dell moral 3,,,,,,,,,,,,,subjetiva
1499,1499,1,amor responde nome notebook dell,,,,,,,,,,,,,subjetiva
1500,1500,0,fonte notebook marca dell produto embalagem lacrada descrição input number number 0v number 5a number 5a number number 0hz outa … ver foto,,,,,,,,,,,,,objetiva
1501,1501,0,preciso carregador dell notebook dando,,,,,,,,,,,,,objetiva
1502,1502,0,fonte notebook dell ar number number fonte notebbok positivo ar number number fonte notebook acer ar number number fonte url,,,,,,,,,,,,,objetiva
1503,1503,1,dell cobre notebook molhado samsung gente mundo ler coisa antes comprar molhar,,,,,,,,,,,,,subjetiva
1504,1504,1,to deitando posição fetal pensando porque comprei notebook dell,,,,,,,,,,,,,subjetiva
1505,1505,0,ano caderno custou caro ar number number notebook dell d,,,,,,,,,,,,,objetiva
1506,1506,0,vendo notebook dell inspiron tampa azul marinho intel core number duo hd number 0gb gravador cadê dvd windows number url,,,,,,,,,,,,,objetiva
1507,1507,0,notebook dell inspiron i14 fica tranquilo vou conseguir perto mim ano ainda,,,,,,,,,,,,,objetiva
1508,1508,0,notebook dell number tela number garantia vendo dell inspiron number number novíssimo configuração processador core url,,,,,,,,,,,,,objetiva
1509,1509,0,notebook dell inspiron i15r number a10 processador intel core i7 memória 8gb hd 1tb windows number url,,,,,,,,,,,,,objetiva
1510,1510,0,username poxa pin certeza entrada fone microfone hahah url,,,,,,,,,,,,,objetiva
1511,1511,1,creiam após dois anos notebook dell sendo entrada amo graças analista sistema url,,,,,,,,,,,,,subjetiva
1512,1512,0,veja linha hashtag hashtag fnac brasil number off url …,,,,,,,,,,,,,objetiva
1513,1513,0,montadoras notebook dell onde supera expectativa comparado macbook dell segunda opção detalhes,,,,,,,,,,,,,objetiva
1514,1514,0,vendo notebook dell inspiron windows number office number hd number 0gb intel core number duo gravador cadê dvd tampa azul url,,,,,,,,,,,,,objetiva
1515,1515,0,vendo notebook number reais alguns defeitos kkk marca dell,,,,,,,,,,,,,objetiva
1516,1516,0,gostei vídeo username url …ção boot notebook dell inspiron number number,,,,,,,,,,,,,objetiva
1517,1517,0,to ligando notebook cada vez guerreiro black dell vai ficar descansando anos luta,,,,,,,,,,,,,objetiva
1518,1518,0,alguém vendendo carregador notebook dell url,,,,,,,,,,,,,objetiva
1519,1519,0,tomando ódio site username toda vez tento comprar notebook dell promoção aceitam pedido cancelam,,,,,,,,,,,,,objetiva
1520,1520,0,novo anúncio fonte notebook marca dell produto embalagem feito topo classificados url,,,,,,,,,,,,,objetiva
1521,1521,0,fonte notebook marca dell produto embalagem lacrada descrição input number number 0v number 5a number 5a number number 0hz outa … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1522,1522,0,clube encontra notebook dell vostro v14t number a20 intel core i5 apenas ar number number number vista url,,,,,,,,,,,,,objetiva
1523,1523,1,quero comprar notebook notebook bom vou comprar dell number fodase,,,,,,,,,,,,,subjetiva
1524,1524,0,promoção inédita notebook dell inspiron number série number i5 number ° geração radeon number gigabytes ar number url,,,,,,,,,,,,,objetiva
1525,1525,0,gente vale pena comprar url … tão barato,,,,,,,,,,,,,objetiva
1526,1526,-1,nada notebook comprei chegar ninguém dell dá explicação convincente portanto compra cancelada,,,,,,,,,,,,,subjetiva
1527,1527,0,notebook dell xps number tela ótima resolução nitidez precisão detalhes imagens aspect url,,,,,,,,,,,,,objetiva
1528,1528,0,number desconto aproveite url,,,,,,,,,,,,,objetiva
1529,1529,0,number number dell códons notebook inspiron number number ordenador intel ci3 ­3217u disco 1tb memoria 4gb 4gbx1 number url,,,,,,,,,,,,,objetiva
1530,1530,0,novo dell precision m3800 tela resolução ultra hd url,,,,,,,,,,,,,objetiva
1531,1531,0,resolva principais problemas energia bateria notebook url ver foto,,,,,,,,,,,,,objetiva
1532,1532,0,number reais bateria nova pro notebook louca dell,,,,,,,,,,,,,objetiva
1533,1533,0,dell d420 number duplicamos notebook url …,,,,,,,,,,,,,objetiva
1534,1534,1,amanhã técnico dell vem arrumar notebook,,,,,,,,,,,,,subjetiva
1535,1535,-1,existe notebook dell number mil reais gente deus,,,,,,,,,,,,,subjetiva
1536,1536,-1,comprado notebook username apostando suporte rápido dancei saudades sony vaio,,,,,,,,,,,,,subjetiva
1537,1537,0,destaques linha notebook dell magazine luiza comprar url …,,,,,,,,,,,,,objetiva
1538,1538,0,username username veja valor consigo aqui url emoticon,,,,,,,,,,,,,objetiva
1539,1539,0,dell xps number notebook puxado vida url … sinceramente pena macbook air emoticon pena,,,,,,,,,,,,,objetiva
1540,1540,0,conjunto dell veio junto notebook pai reclamar,,,,,,,,,,,,,objetiva
1541,1541,0,notebook dell inspiron i14 number a30 intel core i7 8gb 2gb memória dedicada 1tb led hd number touchscreen url,,,,,,,,,,,,,objetiva
1542,1542,0,username amiga pediu umas indicação computador bom lembrei olha url …,,,,,,,,,,,,,objetiva
1543,1543,1,parabéns dell feito notebook tão fácil prático fazer manutenção,,,,,,,,,,,,,subjetiva
1544,1544,0,super oferta aproveita clique aqui aproveitar oferta url notebook dell intel core url,,,,,,,,,,,,,objetiva
1545,1545,0,hashtag notebook xps number dell tela resolução caprichada url,,,,,,,,,,,,,objetiva
1546,1546,0,notebook xps number dell tela resolução caprichada url hashtag,,,,,,,,,,,,,objetiva
1547,1547,0,hashtag notebook xps number dell tela resolução caprichada number number pixel url hashtag hashtag,,,,,,,,,,,,,objetiva
1548,1548,0,notebook xps number dell tela resolução caprichada number number pixels resolução notebook ex url,,,,,,,,,,,,,objetiva
1549,1549,0,rede notebook xps number dell tela resolução caprichada url via username,,,,,,,,,,,,,objetiva
1550,1550,0,notebook xps number dell tela resolução caprichada url,,,,,,,,,,,,,objetiva
1551,1551,0,number number pixels resolução notebook xps number dell maior macbook air url,,,,,,,,,,,,,objetiva
1552,1552,-1,lá vai role ligar dell aí falar código lá falar garantia falar notebook carga alguma,,,,,,,,,,,,,subjetiva
1553,1553,0,atendente dell vai fazer acesso remoto notebook parece demônio dentro porque fica mexendo sozinho cara,,,,,,,,,,,,,objetiva
1554,1554,0,fonte notebook dell hp sony acer lote fontes notebook marcas hp dell sony … url,,,,,,,,,,,,,objetiva
1555,1555,0,oferta sair loja notebook dell costas confere kit laptop mochila url,,,,,,,,,,,,,objetiva
1556,1556,0,bateria notebook bb11de085 compatível dell latitude e5420 e5420m e5520 e5520m e6420 e6420n url,,,,,,,,,,,,,objetiva
1557,1557,-1,vez fazer upgrade notebook vista win7 nenhum drivers oficiais dell funcionava,,,,,,,,,,,,,subjetiva
1558,1558,0,bateria notebook bb11de063 compatível dell latitude e5400 e5410 e5500 e5510 somente ar number number url,,,,,,,,,,,,,objetiva
1559,1559,0,dell lança notebook processador intel broadway ar number mil brasil url url,,,,,,,,,,,,,objetiva
1560,1560,0,números enormes ultrabook dell xps number dell começou vender brasil notebook xps number portátil url,,,,,,,,,,,,,objetiva
1561,1561,0,gostei vídeo username username url recomendação notebook uso básico notebook dell inspiron,,,,,,,,,,,,,objetiva
1562,1562,-1,momento cerca number ligações tentar resolver problema notebook dell,,,,,,,,,,,,,subjetiva
1563,1563,-1,agradeço quiser dar notebook novo dessa vez quero dell péssimo atendimento pós venda bateria bosta,,,,,,,,,,,,,subjetiva
1564,1564,-1,falo dell sabe fazer carregador notebook dure porque number terceira vez deu problema vi muitas,,,,,,,,,,,,,subjetiva
1565,1565,-1,username sim diminui ódio dell sabe fazer carregador dure notebook,,,,,,,,,,,,,subjetiva
1566,1566,0,dell anuncia menor notebook number polegadas mundo url,,,,,,,,,,,,,objetiva
1567,1567,0,publiquei number fotos facebook álbum notebook dell inspiro url,,,,,,,,,,,,,objetiva
1568,1568,0,porque dell show qualidade performance notebook dell inspiron i14 number a10 intel core i3 4gb 1tb led number url,,,,,,,,,,,,,objetiva
1569,1569,1,barato fácil comprar notebook próprio site dell lojas online submarino cia,,,,,,,,,,,,,subjetiva
1570,1570,0,dicas compras notebook dell inspiron i14 number a30 intel core i5 ar number url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1571,1571,0,gostei vídeo username url …ção boot notebook dell inspiron number number,,,,,,,,,,,,,objetiva
1572,1572,0,hashtag alô professores aproveite oferta deixe volta aulas legal url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1573,1573,-1,mandar outro email dell porque notebook problema lcd novo inferno,,,,,,,,,,,,,subjetiva
1574,1574,0,notebook dell inspiron number preto excelente estado core2duo 3gb ram hd number 0gb ar number number,,,,,,,,,,,,,objetiva
1575,1575,-1,caolho dell demora entregar notebook,,,,,,,,,,,,,subjetiva
1576,1576,0,trouxemos oferta especial ajudar trabalhos escola vir url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1577,1577,0,comprei mochila dell agora falta notebook dell,,,,,,,,,,,,,objetiva
1578,1578,1,notebook lindo hashtag hashtag url,,,,,,,,,,,,,subjetiva
1579,1579,-1,diferença pedir dell trocar tela notebook comprar mercado livre trocar momento mil reais,,,,,,,,,,,,,subjetiva
1580,1580,0,trabalho atrasado porque dá trabalhar notebook chega logo latitude username,,,,,,,,,,,,,objetiva
1581,1581,-1,além vir dispositivo computador fast notebook username ainda próprio horrível sistema recuperação fabrica hashtag username,,,,,,,,,,,,,subjetiva
1582,1582,0,troque tela notebook bennet telas number led notebooks dell acer hp positivo bennet informática url …,,,,,,,,,,,,,objetiva
1583,1583,0,notebook ultrafino dell vostro v14t number a30 intel core i5 4gb 2gb memória dedicada number 0gb led number toucas link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1584,1584,-1,sugiro comprem notebook qualquer outro aparelhos dell nada funciona problemas — sentindo url,,,,,,,,,,,,,subjetiva
1585,1585,0,alguém conhece dell e6640 i7 sabe dizer bom notebook,,,,,,,,,,,,,objetiva
1586,1586,0,bateria notebook bb11de063 compatível dell latitude e5400 e5410 e5500 e5510 somente ar number number url,,,,,,,,,,,,,objetiva
1587,1587,-1,dois produtos dell notebook tablet tablet quebrou touch tentar consertalo surpresa dell possui credenciada,,,,,,,,,,,,,subjetiva
1588,1588,1,comprei notebook dell faz menos mês perguntando porque comprei maravilha antes,,,,,,,,,,,,,subjetiva
1589,1589,0,troco iphone number notebook ultrafino dell vostro v14t number a30 intel core i5 4gb 2gb memória dedicada link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1590,1590,0,cardadores malos notebook acer asus dell hp la en ovo sony samsung toshiba bell mac link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1591,1591,0,bateria notebook dell pp33l aditem ofertas url,,,,,,,,,,,,,objetiva
1592,1592,0,peixe dicas review notebook dell vostro number url via username,,,,,,,,,,,,,objetiva
1593,1593,0,adicionei vídeo playlist username url … dicas review notebook dell vostro number,,,,,,,,,,,,,objetiva
1594,1594,0,refará dell latitude e6420 number notebook url …,,,,,,,,,,,,,objetiva
1595,1595,0,gostei vídeo username username url far cry number notebook placa nvidia gt number 0m 6gb ram dell,,,,,,,,,,,,,objetiva
1596,1596,0,gostei vídeo username url … notebook dell inspiron number série number number,,,,,,,,,,,,,objetiva
1597,1597,0,gravadora dvd notebook dell pp33l aditem ofertas url,,,,,,,,,,,,,objetiva
1598,1598,0,gostei vídeo username url … offboardcomo ativar placa video dedicada notebook dell,,,,,,,,,,,,,objetiva
1599,1599,0,dell xps number – melhor notebook number url,,,,,,,,,,,,,objetiva
1600,1600,0,notebook dell ci3 number 5u 4gb ram 1tb disco duro number ordenador leddvdrw ian solo number aprecio promocional url,,,,,,,,,,,,,objetiva
1601,1601,0,preciso comprar carcaça notebook alguém sabe onde posso achar dell number,,,,,,,,,,,,,objetiva
1602,1602,0,notebook dell inspiron intel core ™ i3 4gb memória 1tb hd ar number number 0ou 3x ar number number 7sem juros url,,,,,,,,,,,,,objetiva
1603,1603,0,hashtag notebook dell inspiron intel core ™ i3 4gb memória 1tb hd ar number number 0ou 3x ar number number 7sem juros url,,,,,,,,,,,,,objetiva
1604,1604,0,username username aqui url,,,,,,,,,,,,,objetiva
1605,1605,-1,dell vende notebook problemas fica criando dificuldades resolver problema nunca,,,,,,,,,,,,,subjetiva
1606,1606,0,username aqui url emoticon,,,,,,,,,,,,,objetiva
1607,1607,0,notebook retorna hibernar veja resolver url,,,,,,,,,,,,,objetiva
1608,1608,0,peça bateria ideal notebook dell acessado link seguir url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
1609,1609,-1,vou conversar amanhã cara dell ver técnico vai vir aqui casa tentar arrumar problema notebook,,,,,,,,,,,,,subjetiva
1610,1610,1,quero notebook dell volta favor novo not good,,,,,,,,,,,,,subjetiva
1611,1611,0,username fr ílio oi valor tava antes pedir desconto valor muita caro username vendendo url,,,,,,,,,,,,,objetiva
1612,1612,1,amo notebook hashtag hashtag,,,,,,,,,,,,,subjetiva
1613,1613,-1,comprei bateria username notebook veio errada danificada dell troca pois passaram number dias apos recebimento foda,,,,,,,,,,,,,subjetiva
1614,1614,0,username amor dá nozinho boleto nessa oferta aqui url,,,,,,,,,,,,,objetiva
1615,1615,0,boa oferta notebook dell intel core i5 number 0u 8gb 1tb hd tela number ” microsoft office number personal url …,,,,,,,,,,,,,objetiva
1616,1616,-1,serio nunca precisem desmontar notebook dell acabou desmontar aqui posso disse foda,,,,,,,,,,,,,subjetiva
1617,1617,-1,todo mundo sabe mata notebook temperatura hp dell esquentam processador forçar desligamento,,,,,,,,,,,,,subjetiva
1618,1618,0,manutenção notebook dell inspiron n4010,,,,,,,,,,,,,objetiva
1619,1619,0,novo post grupo bicorne vendo notebook dell inspiron n5110 processador intel core i5 number terceira geração number 0ghz memória 6gb ddr3 number hd number 0gb lei,,,,,,,,,,,,,objetiva
1620,1620,0,ver en notebook dell inspiro number adesivo romero brito paulo peça única pronta entrega aproveite url,,,,,,,,,,,,,objetiva
1621,1621,0,liquidação fantástica prorrogada pode perder notebook dell inspiron i14 number a30 intel core url,,,,,,,,,,,,,objetiva
1622,1622,1,username notebook dell number anos consertar boa marca qualidade fiz muita besteira nele,,,,,,,,,,,,,subjetiva
1623,1623,0,username placa quanto procura notebook placa top vi dell quero 2gb url …,,,,,,,,,,,,,objetiva
1624,1624,0,notebook dell bom number reterei number curtiram responder pretextar curtir number,,,,,,,,,,,,,objetiva
1625,1625,0,notebook dell gigante mano,,,,,,,,,,,,,objetiva
1626,1626,0,barbada seminovos notebook dell dual core hd number 0gb 4gb memória ar number number vista 3x cartão url,,,,,,,,,,,,,objetiva
1627,1627,0,dell xps number notebook compacto bateria number horas url,,,,,,,,,,,,,objetiva
1628,1628,0,bateria notebook bb11de063 compatível dell latitude e5400 e5410 e5500 e5510 somente ar number number url,,,,,,,,,,,,,objetiva
1629,1629,0,bateria notebook bb11de085 compatível dell latitude e5420 e5420m e5520 e5520m e6420 e6420n url,,,,,,,,,,,,,objetiva
1630,1630,0,notebook marca dell pros fracos marca nirvana hauahauahuahajajauahahua batcaverna url,,,,,,,,,,,,,objetiva
1631,1631,-1,paga number pau notebook dell bexiga lenta antigo computador celeron wtf,,,,,,,,,,,,,subjetiva
1632,1632,1,vontade esganar pai comprado notebook samsung mesma falo dell melhor,,,,,,,,,,,,,subjetiva
1633,1633,-1,username vendeu notebook defeito troca deve estar vindo china pé quase number dias aí username,,,,,,,,,,,,,subjetiva
